web-scraper-order,web-scraper-start-url,news_item,news_item-href,title,description,images-src,topic,date
"1728757052-179","https://mzamin.com/category.php?cat=6#gsc.tab=0","উৎসবের মাঝেই পূজার গান","https://mzamin.com/news.php?news=130944","","জনপ্রিয় কণ্ঠশিল্পী বাঁধন সরকার পূজা বর্তমানে গান নিয়ে বেশ ব্যস্ত সময় পার করছেন। পাশাপাশি দুর্গোৎসবের আমেজেও মজেছেন। হিন্দুদের সবচেয়ে বড় এই উৎসব উপলক্ষে বেশকিছু ফটোশুটেও অংশ নিয়েছেন তিনি, যেখানে দুর্গারূপে দেখা মিলেছে তার। তবে নতুন খবর হলো, এই পূজাতেই প্রকাশ হয়েছে তার নতুন একটি সিনেমার গান। ‘অমানুষ’ সিনেমার এই গানটির নাম ‘তুই ছাড়া’। রবিউল ইসলাম জীবনের কথায় এর সুর ও সংগীতায়োজন করেছেন শাহরিয়ার আলম মার্সেল। ঈগল মুভি মিউজিকের ব্যানারে সম্প্রতি এ গানটি প্রকাশ হয়েছে। অনন্য মামুন পরিচালিত এ ছবির গানটিতে দেখা মিলেছে নিরব হোসেন ও কাজী নওশাবা আহমেদের রসায়ন। পূজা বলেন, গানটি বেশ আগে করা। তবে গানটি প্রকাশ পেলো এখন। অল্প সময়ে ভালো সাড়া পাচ্ছি গানটি থেকে। আমার বিশ্বাস সময়ের সঙ্গে সঙ্গে গানটি পছন্দের তালিকায় চলে আসবে শ্রোতাদের। এদিকে পূজা আজ বেসরকারি চ্যানেল এনটিভিতে রাতে সরাসরি গান শোনাবেন। নিজের গান ছাড়াও দর্শকদের পছন্দের তালিকা থেকে গান গাইবেন বলে জানালেন তিনি। এর বাইরে আরও নতুন একাধিক গানের কাজ নিয়ে ব্যস্ত সময় পার করছেন পূজা। এ গানগুলো ভিডিওসহ নির্দিষ্ট সময় পর পর প্রকাশ হবে।","","",""
"1728757052-180","https://mzamin.com/category.php?cat=6#gsc.tab=0","উৎসবের মাঝেই পূজার গান","https://mzamin.com/news.php?news=130944","","","uploads/news/main/130944_utsob.webp","",""
"1728757052-181","https://mzamin.com/category.php?cat=6#gsc.tab=0","উৎসবের মাঝেই পূজার গান","https://mzamin.com/news.php?news=130944","","","","বিনোদন",""
"1728757054-182","https://mzamin.com/category.php?cat=6#gsc.tab=0","কাজ কমছে বুবলীর","https://mzamin.com/news.php?news=130945","কাজ কমছে বুবলীর","","","",""
"1728757054-183","https://mzamin.com/category.php?cat=6#gsc.tab=0","কাজ কমছে বুবলীর","https://mzamin.com/news.php?news=130945","","গত কয়েক বছরে ঢালিউডে নায়িকাদের মধ্যে সবচেয়ে বেশি সিনেমায় কাজ করেছেন শবনম বুবলী। শাকিব খানের বাইরে অভিনয় করেও একের পর এক সিনেমায় তার অভিনয় করার বিষয়টিকে ইতিবাচক হিসেবেই দেখেছেন চলচ্চিত্র সংশ্লিষ্টরাও। যদিও এরমধ্যে কোনো ছবিই খুব বেশি ব্যবসায়িক সফলতা পায়নি। তবে ‘দেয়ালের দেশ’ ও ‘প্রহেলিকা’ সিনেমায় অভিনয় করে প্রশংসিত হয়েছেন দর্শকমহলে। তবে বর্তমানে হাতে তেমন একটা কাজ নেই এ নায়িকার। তিনি এরইমধ্যে শেষ করেছেন কলকাতায় তার প্রথম সিনেমা ‘ফ্ল্যাশব্যাক’ এর কাজ। সেই ছবিটি পরিচালনা করেছেন দেশের নির্মাতা রাশেদ রাহা। এর বাইরে সিয়াম আহমেদের সঙ্গে ‘জংলি’ সিনেমার কাজও শেষ করেছেন তিনি। মুক্তির অপেক্ষায় রয়েছে তার অভিনীত ‘তুমি যেখানে আমি সেখানে’ সিনেমাটিও। দেবাশীষ বিশ্বাস এ ছবির পরিচালক। তবে জানা গেছে, এখন খুব একটা কাজ নেই এ নায়িকার হাতে। যদিও গত কয়েক মাসের প্রেক্ষাপটে দেশের শোবিজের পরিস্থিতিও খুব একটা ভালো নেই। তারপরও অন্য নায়িকাদের তুলনায় বুবলীর হাতে কাজের সংখ্যা কমছে। চলচ্চিত্র নির্মাতা-প্রযোজকদের সঙ্গে কথা বলে জানা গেছে, শাকিব খানের সঙ্গে তার জুটি ভাঙার পর আর কোনো ছবিই সেভাবে ব্যবসা করেনি। অন্য নায়কদের সঙ্গে তার ফ্লপ ছবির সংখ্যাই বেশি। দু’-একটি ছবি প্রশংসিত হলেও দিনশেষে ব্যবসায়িক দিকই বিবেচনায় আনতে হচ্ছে নির্মাতা-প্রযোজকদের। সেদিক থেকেই ধীরে ধীরে সিনেমার কাজ এখন কমছে বুবলীর হাতে।","","",""
"1728757054-184","https://mzamin.com/category.php?cat=6#gsc.tab=0","কাজ কমছে বুবলীর","https://mzamin.com/news.php?news=130945","","","uploads/news/main/130945_kaj.webp","",""
"1728757054-185","https://mzamin.com/category.php?cat=6#gsc.tab=0","কাজ কমছে বুবলীর","https://mzamin.com/news.php?news=130945","","","","বিনোদন",""
"1728757057-186","https://mzamin.com/category.php?cat=6#gsc.tab=0","শাকিবের মামলা খারিজ","https://mzamin.com/news.php?news=130946","শাকিবের মামলা খারিজ","","","",""
"1728757057-187","https://mzamin.com/category.php?cat=6#gsc.tab=0","শাকিবের মামলা খারিজ","https://mzamin.com/news.php?news=130946","","চলচ্চিত্র প্রযোজক রহমত উল্লাহর বিরুদ্ধে চিত্রনায়ক শাকিব খানের করা মামলাটি খারিজ করে দিয়েছেন আদালত। প্রযোজকের আইনজীবী ড. মো. তবারক হোসেন ভূঁইয়া নিশ্চিত করেন এ তথ্য। তিনি জানান, চাঁদা দাবি ও হত্যার হুমকি দেয়ার অভিযোগে প্রযোজক রহমত উল্লাহর বিরুদ্ধে করা শাকিবের মামলাটি সত্য প্রমাণিত হয়নি। এদিকে মামলার পুনঃতদন্ত চেয়ে ইতিমধ্যে উচ্চ আদালতে যাওয়ার প্রস্তুতি শুরু করেছেন শাকিবের আইনজীবী খায়রুল হাসান। গত বছরের ২৩শে মার্চ দুপুরে ঢাকা মেট্রোপলিটন ম্যাজিস্ট্রেট আরাফাতুল রাকিবের আদালতে শাকিব খান বাদী হয়ে রহমত উল্লাহর নামে এ মামলা করেন। আদালত বাদীর জবানবন্দি গ্রহণ করে আসামি রহমত উল্লাহকে ২৬শে এপ্রিল আদালতে হাজির হতে সমন জারি করেন। এরপর ২৭শে মার্চ টেলিভিশনে মিথ্যা ও মানহানিকর বক্তব্য দেয়ার অভিযোগে প্রযোজক রহমত উল্লাহর বিরুদ্ধে শাকিব আরও একটি মামলা করেন। ঢাকার
সাইবার ট্রাইব্যুনালের বিচারক জুলফিকার হায়াত এ মামলা করেন। আদালত বাদীর জবানবন্দি গ্রহণ করে ৬ই জুন পিবিআইকে তদন্ত করে প্রতিবেদন দাখিলের জন্য নির্দেশ দেন। জানা গেছে, তদন্তের পর চলতি বছরের ২৪শে এপ্রিল মামলার তদন্দকারী কর্মকর্তা ও পিবিআইয়ের পুলিশ পরিদর্শক গোলাম মুক্তার আশরাফ উদ্দিন তদন্ত প্রতিবেদন দাখিল করেন আদালতে। তবে প্রযোজক রহমত উল্লাহ’র বিরুদ্ধে বাদীর আনা অভিযোগ ডিজিটাল নিরাপত্তা আইন-২০১৮ এর ২৫/২৫/২৯ ধারার অপরাধ প্রাথমিকভাবে সত্য প্রমাণিত হয়নি বলে উল্লেখ করা হয় প্রতিবেদনে। পরবর্তীতে প্রতিবেদনের বিরুদ্ধে নারাজি আবেদন করেন নায়কের আইনজীবী খায়রুল হাসান। কিন্তু গত ১লা সেপ্টেম্বর অসুস্থ থাকার কারণে নারাজিতে উপস্থিত থাকতে পারেননি শাকিব। এ প্রেক্ষিতে বাদীপক্ষ নারাজি প্রদানে সময় চেয়ে আবেদন করেন। কিন্তু ট্রাইব্যুনাল সময়ের আবেদন নামঞ্জুর করে খারিজ করেন মামলাটি। সম্প্রতি বিষয়টি প্রকাশ্যে আসে।","","",""
"1728757057-188","https://mzamin.com/category.php?cat=6#gsc.tab=0","শাকিবের মামলা খারিজ","https://mzamin.com/news.php?news=130946","","","uploads/news/main/130946_sakib.webp","",""
"1728757057-189","https://mzamin.com/category.php?cat=6#gsc.tab=0","শাকিবের মামলা খারিজ","https://mzamin.com/news.php?news=130946","","","","বিনোদন",""
"1728757059-190","https://mzamin.com/category.php?cat=6#gsc.tab=0","ফের নেটিজেনদের আক্রমণের শিকার ঋতুপর্ণা","https://mzamin.com/news.php?news=131029","ফের নেটিজেনদের আক্রমণের শিকার ঋতুপর্ণা","","","",""
"1728757059-191","https://mzamin.com/category.php?cat=6#gsc.tab=0","ফের নেটিজেনদের আক্রমণের শিকার ঋতুপর্ণা","https://mzamin.com/news.php?news=131029","","কলকাতার আরজি কর কাণ্ডের পর গত ১৪ আগস্ট রাত দখলের প্রতিবাদে শঙ্খ বাজানোর একটি ভিডিও শেয়ার করে তোপের মুখে পড়েছিলেন অভিনেত্রী ঋতুপর্ণা সেনগুপ্ত। এই ঘটনার প্রায় দুই মাস পার হয়ে গেলেও এখনও অভিনেত্রীর ওপর রাগ কমেনি সাধারণ মানুষের। সম্প্রতি পুজার ফটোশুটের একটি ভিডিও শেয়ার করেন তিনি। যেখানে কখনো শাড়ি, কখনো কো-অর্ড ড্রেসে সেজেছিলেন তিনি। ভিডিওটি শেয়ার করতেই আবারও আক্রমণের  শিকার হন নায়িকা। কেউ কেউ তার সৌন্দর্যের প্রশংসা করলেও, অনেকেই আরজি কর প্রসঙ্গ টেনে এনে সমালোচনা করেছেন। একজন মন্তব্য করেন, তোমাকে দেখে মনেই হয় না বয়স বাড়ছে! কেউ কেউ অপমান করে লিখেছেন, বুড়ির লজ্জা নেই। মূলত আরজি কর কাণ্ডের পর থেকে ঋতুপর্ণাকে নিয়ে কটাক্ষ, সমালোচনা থামছেই না। সামাজিক যোগাযোগ মাধ্যমেও অভিনেত্রীকে নানাভাবে আক্রমণ করছেন নেটিজেনরা।","","",""
"1728757059-192","https://mzamin.com/category.php?cat=6#gsc.tab=0","ফের নেটিজেনদের আক্রমণের শিকার ঋতুপর্ণা","https://mzamin.com/news.php?news=131029","","","uploads/news/main/131029_44.webp","",""
"1728757059-193","https://mzamin.com/category.php?cat=6#gsc.tab=0","ফের নেটিজেনদের আক্রমণের শিকার ঋতুপর্ণা","https://mzamin.com/news.php?news=131029","","","","বিনোদন",""
"1728757059-194","https://mzamin.com/category.php?cat=6#gsc.tab=0","ফের নেটিজেনদের আক্রমণের শিকার ঋতুপর্ণা","https://mzamin.com/news.php?news=131029","","","","","(২ দিন আগে) ১০ অক্টোবর ২০২৪, বৃহস্পতিবার, ১১:৩০ পূর্বাহ্ন"
"1728757059-195","https://mzamin.com/category.php?cat=6#gsc.tab=0","ফের নেটিজেনদের আক্রমণের শিকার ঋতুপর্ণা","https://mzamin.com/news.php?news=131029","","","","","সর্বশেষ আপডেট: ৫:১০ অপরাহ্ন"
"1728757062-196","https://mzamin.com/category.php?cat=6#gsc.tab=0","তৃতীয় বিয়ে প্রসঙ্গে যা বললেন শাকিব খান","https://mzamin.com/news.php?news=131035","তৃতীয় বিয়ে প্রসঙ্গে যা বললেন শাকিব খান","","","",""
"1728757062-197","https://mzamin.com/category.php?cat=6#gsc.tab=0","তৃতীয় বিয়ে প্রসঙ্গে যা বললেন শাকিব খান","https://mzamin.com/news.php?news=131035","","সামনেই মুক্তি পাবে সুপারস্টার শাকিব খানের নতুন সিনেমা ‘দরদ’। অন্যদিকে এদিকে চলতি মাসেই ‘বরবাদ’ নামে আরেক সিনেমার শুটিং শুরু করার কথা রয়েছে তার। এর মাঝেই কাজ, বিয়ে, সংসারসহ নানা প্রসঙ্গে পশ্চিমবঙ্গের আনন্দবাজার পত্রিকাকে সাক্ষাৎকার দিয়েছেন এ তারকা। বারবার সম্পর্ক ভাঙা কতটা আঘাত দিয়েছে জানতে চাইলে শাকিব খান বলেন, আঘাত তো দিয়েছেই। কোনো ভাঙনই তো সুখের নয়। যতটুকু হয়েছে, হয়তো সেটুকুই হওয়ার ছিল। লাইফ ইজ আ জার্নি। এই যাত্রায় অনেকের সঙ্গে দেখা হয়, পরিচয় হয়। আমার জীবনে দুজন (অপু-বুবলী) মানুষ অতীত, এটা আগেও বলেছি। অতীত হিসেবে তারা থাকুক। এসব নিয়ে আমার আক্ষেপ-ভ্রুক্ষেপ কিছুই নেই। যা হয়েছে হয়তো ভালোর জন্য হয়েছে। তিনি  জানান, তারপরও পরিবার, দর্শকের ভালোবাসায় ভালো আছেন তিনি। শাকিব বলেন, আমার দুই সন্তান, মা–বাবা, বোন ও তার পরিবার, কিছু কাছের আপন মানুষ, আমার ব্যবসায়িক প্রতিষ্ঠান এবং দেশ–বিদেশের কোটি কোটি ভালোবাসার মানুষ রয়েছে, যারা আমাকে অঢেল ভালোবাসা দেন; তাদের সবাইকে নিয়ে আমি খুব ভালো আছি। সাক্ষাৎকারে তৃতীয় বিয়ে নিয়েও কথা বলেন শাকিব। শোনা যাচ্ছে শাকিব খান নাকি ফের বিয়ে করবেন? এমন প্রশ্নের উত্তরে শাকিব বলেন, মানুষ একা থাকতে পারে না। পরিবার এবং সমাজ নিয়ে বেঁচে থাকে। দেখা যাক, কোনো তাড়াহুড়া নেই যে নির্দিষ্ট কোনো বছরের মধ্যে বিয়ে করতে হবে। যদি তেমন কিছু হয় পারিবারিকভাবে হবে এবং সেটা বিয়ের পর্যায়ে যাবে। আমার মা–বাবার যেহেতু বয়স হয়েছে, সন্তান হিসেবে তারা আমাকে সংসারী দেখতে চান।","","",""
"1728757062-198","https://mzamin.com/category.php?cat=6#gsc.tab=0","তৃতীয় বিয়ে প্রসঙ্গে যা বললেন শাকিব খান","https://mzamin.com/news.php?news=131035","","পাঠকের মতামত","","",""
"1728757062-199","https://mzamin.com/category.php?cat=6#gsc.tab=0","তৃতীয় বিয়ে প্রসঙ্গে যা বললেন শাকিব খান","https://mzamin.com/news.php?news=131035","","এই ধরণের খবর জাতীয় পত্রিকায় কেন ছাপানো হয় তা বুঝে আসে না! একজন অভিনেতা বা অভিনেত্রী একেরপর এক বিয়ে করবে আর ভাঙবে এটি তো ভালো খবর না! তরুণ-তরুণীরা খারাপ বার্তা পায়!","","",""
"1728757062-200","https://mzamin.com/category.php?cat=6#gsc.tab=0","তৃতীয় বিয়ে প্রসঙ্গে যা বললেন শাকিব খান","https://mzamin.com/news.php?news=131035","","সুপারস্টার নয়, সুপার লম্পট।","","",""
"1728757062-201","https://mzamin.com/category.php?cat=6#gsc.tab=0","তৃতীয় বিয়ে প্রসঙ্গে যা বললেন শাকিব খান","https://mzamin.com/news.php?news=131035","","শাকিব খান সাকিব আল হাসান দুই এক
ওরা আওয়ামী লীগের পৃষ্ঠপোষকতায় এমন লুচ্চা হয়েছে বাংলাদেশের জনগণের উচিত এদেরকে বয়কট করা","","",""
"1728757062-202","https://mzamin.com/category.php?cat=6#gsc.tab=0","তৃতীয় বিয়ে প্রসঙ্গে যা বললেন শাকিব খান","https://mzamin.com/news.php?news=131035","","সুপারস্টার নয়, সুপারলম্পট। আরো কত মেয়ের সর্বনাশ করবে কে জানে!","","",""
"1728757062-203","https://mzamin.com/category.php?cat=6#gsc.tab=0","তৃতীয় বিয়ে প্রসঙ্গে যা বললেন শাকিব খান","https://mzamin.com/news.php?news=131035","","আওয়ামীলীগ এদেশে কতগুলি লম্পট তৈরি করে রেখেছে। আবার লম্পটরা অনুশোচনা দূরে থাক তাদের লাম্পট্যের জন্য গর্ব করে।","","",""
"1728757062-204","https://mzamin.com/category.php?cat=6#gsc.tab=0","তৃতীয় বিয়ে প্রসঙ্গে যা বললেন শাকিব খান","https://mzamin.com/news.php?news=131035","","দুশ্চরিত্ররা সব আওয়ামীলীগেই।","","",""
"1728757062-205","https://mzamin.com/category.php?cat=6#gsc.tab=0","তৃতীয় বিয়ে প্রসঙ্গে যা বললেন শাকিব খান","https://mzamin.com/news.php?news=131035","","","uploads/news/main/131035_shakib.webp","",""
"1728757062-206","https://mzamin.com/category.php?cat=6#gsc.tab=0","তৃতীয় বিয়ে প্রসঙ্গে যা বললেন শাকিব খান","https://mzamin.com/news.php?news=131035","","","","বিনোদন",""
"1728757062-207","https://mzamin.com/category.php?cat=6#gsc.tab=0","তৃতীয় বিয়ে প্রসঙ্গে যা বললেন শাকিব খান","https://mzamin.com/news.php?news=131035","","","","","(২ দিন আগে) ১০ অক্টোবর ২০২৪, বৃহস্পতিবার, ২:৫১ অপরাহ্ন"
"1728757062-208","https://mzamin.com/category.php?cat=6#gsc.tab=0","তৃতীয় বিয়ে প্রসঙ্গে যা বললেন শাকিব খান","https://mzamin.com/news.php?news=131035","","","","","সর্বশেষ আপডেট: ১২:১৬ পূর্বাহ্ন"
"1728757065-209","https://mzamin.com/category.php?cat=6#gsc.tab=0","কনসার্ট থামিয়ে শোক প্রকাশ","https://mzamin.com/news.php?news=131098","কনসার্ট থামিয়ে শোক প্রকাশ","","","",""
"1728757065-210","https://mzamin.com/category.php?cat=6#gsc.tab=0","কনসার্ট থামিয়ে শোক প্রকাশ","https://mzamin.com/news.php?news=131098","","টাটা গ্রুপের প্রাক্তন চেয়ারম্যান রতন টাটা গত বুধবার রাতে মারা গেছেন। বলিউড ও ফিল্ম ইন্ডাস্ট্রির বেশ কিছু তারকা সোশ্যাল মিডিয়ায় তার মৃত্যুতে শোক প্রকাশ করেছেন। সংগীতশিল্পী দিলজিৎ দোসাঞ্জ বর্তমানে তার দিল-লুমিনাটি ওয়ার্ল্ড ট্যুরে ইউরোপে রয়েছেন। সম্প্রতি জার্মানিতে পারফর্ম করার সময় দিলজিৎ তার কনসার্ট থামিয়ে রতন টাটার মৃত্যুতে শোক প্রকাশ করেন। মঞ্চ থেকে টাটা সম্পর্কে তার আবেগি একটি ভিডিও সোশ্যাল মিডিয়ায় ভাইরাল হয়।","","",""
"1728757065-211","https://mzamin.com/category.php?cat=6#gsc.tab=0","কনসার্ট থামিয়ে শোক প্রকাশ","https://mzamin.com/news.php?news=131098","","","","",""
"1728757065-212","https://mzamin.com/category.php?cat=6#gsc.tab=0","কনসার্ট থামিয়ে শোক প্রকাশ","https://mzamin.com/news.php?news=131098","","","uploads/news/main/131098_diljit.webp","",""
"1728757065-213","https://mzamin.com/category.php?cat=6#gsc.tab=0","কনসার্ট থামিয়ে শোক প্রকাশ","https://mzamin.com/news.php?news=131098","","","","বিনোদন",""
"1728757067-214","https://mzamin.com/category.php?cat=6#gsc.tab=0","তানিয়া-জুনায়েদের ‘বারান্দায় বিকেল’","https://mzamin.com/news.php?news=131099","তানিয়া-জুনায়েদের ‘বারান্দায় বিকেল’","","","",""
"1728757067-215","https://mzamin.com/category.php?cat=6#gsc.tab=0","তানিয়া-জুনায়েদের ‘বারান্দায় বিকেল’","https://mzamin.com/news.php?news=131099","","চয়নিকা চৌধুরী এবার পারিবারিক রহস্য গল্পে নির্মাণ করলেন নতুন নাটক ‘বারান্দায় বিকেল’। এতে প্রধান দুই চরিত্রে অভিনয় করেছেন তানিয়া বৃষ্টি ও জুনায়েদ বোগদাদী। বিশেষ দু’টি চরিত্রে আছেন তানভীন সুইটি এবং শিশুশিল্পী ওয়াজিয়া হক। নাটকটি ১২ই অক্টোবর বেলা ৩টায় গানচিল ড্রামা অ্যান্ড সিনেমা চ্যানেলে উন্মুক্ত হচ্ছে।","","",""
"1728757067-216","https://mzamin.com/category.php?cat=6#gsc.tab=0","তানিয়া-জুনায়েদের ‘বারান্দায় বিকেল’","https://mzamin.com/news.php?news=131099","","","","",""
"1728757067-217","https://mzamin.com/category.php?cat=6#gsc.tab=0","তানিয়া-জুনায়েদের ‘বারান্দায় বিকেল’","https://mzamin.com/news.php?news=131099","","","uploads/news/main/131099_tania-junayed.webp","",""
"1728757067-218","https://mzamin.com/category.php?cat=6#gsc.tab=0","তানিয়া-জুনায়েদের ‘বারান্দায় বিকেল’","https://mzamin.com/news.php?news=131099","","","","বিনোদন",""
"1728757070-219","https://mzamin.com/category.php?cat=6#gsc.tab=0","সোহমের ক্ষোভ","https://mzamin.com/news.php?news=131100","সোহমের ক্ষোভ","","","",""
"1728757070-220","https://mzamin.com/category.php?cat=6#gsc.tab=0","সোহমের ক্ষোভ","https://mzamin.com/news.php?news=131100","","প্রযোজক হিসেবে প্রথমবারের মতো পূজায় সিনেমা মুক্তি দিলেন অভিনেতা সোহম চক্রবর্তী। কিন্তু প্রথম দিনই ক্ষোভ প্রকাশ করলেন এই অভিনেতা। তিনি বলেন, পূজায় ছবি মুক্তি পাবে মনেই টানটান উত্তেজন। ক’জনের ভাগ্যে এই সুযোগ ঘটে? ‘শাস্ত্রী’ ছবিটি আমায় সেই সুযোগ করে দিয়েছে। তবে ভেবেছিলাম নির্দিষ্টসংখ্যক প্রেক্ষাগৃহ পাবো। আশানুরূপ শো পাইনি। এটা হওয়ার কথা ছিল না।","","",""
"1728757070-221","https://mzamin.com/category.php?cat=6#gsc.tab=0","সোহমের ক্ষোভ","https://mzamin.com/news.php?news=131100","","","","",""
"1728757070-222","https://mzamin.com/category.php?cat=6#gsc.tab=0","সোহমের ক্ষোভ","https://mzamin.com/news.php?news=131100","","","uploads/news/main/131100_soham.webp","",""
"1728757070-223","https://mzamin.com/category.php?cat=6#gsc.tab=0","সোহমের ক্ষোভ","https://mzamin.com/news.php?news=131100","","","","বিনোদন",""
"1728757072-224","https://mzamin.com/category.php?cat=6#gsc.tab=0","দেশের প্রেক্ষাগৃহে বলিউডের ‘স্ত্রী টু’","https://mzamin.com/news.php?news=131101","দেশের প্রেক্ষাগৃহে বলিউডের ‘স্ত্রী টু’","","","",""
"1728757072-225","https://mzamin.com/category.php?cat=6#gsc.tab=0","দেশের প্রেক্ষাগৃহে বলিউডের ‘স্ত্রী টু’","https://mzamin.com/news.php?news=131101","","বাংলাদেশ চলচ্চিত্র সার্টিফিকেশন বোর্ডের পর এবার সিনেমা আমদানি-রপ্তানি কমিটি পুনর্গঠন করা হয়েছে। তথ্য ও সম্প্রচার মন্ত্রণালয়ের এক প্রজ্ঞাপনে গত ২রা অক্টোবর এ তথ্য জানা গেছে। এদিকে পুনর্গঠিত সিনেমা আমদানি-রপ্তানি কমিটির প্রথম বৈঠকের সিদ্ধান্ত অনুযায়ী বলিউডের সাম্প্রতিক সুপারহিট সিনেমা ‘স্ত্রী টু’ বাংলাদেশে মুক্তি পাবে। অন্যদিকে বাংলাদেশ থেকে ভারতে যাচ্ছে গত বছর মুক্তিপ্রাপ্ত ‘প্রহেলিকা’।","","",""
"1728757072-226","https://mzamin.com/category.php?cat=6#gsc.tab=0","দেশের প্রেক্ষাগৃহে বলিউডের ‘স্ত্রী টু’","https://mzamin.com/news.php?news=131101","","","","",""
"1728757072-227","https://mzamin.com/category.php?cat=6#gsc.tab=0","দেশের প্রেক্ষাগৃহে বলিউডের ‘স্ত্রী টু’","https://mzamin.com/news.php?news=131101","","","uploads/news/main/131101_stree 2.webp","",""
"1728757072-228","https://mzamin.com/category.php?cat=6#gsc.tab=0","দেশের প্রেক্ষাগৃহে বলিউডের ‘স্ত্রী টু’","https://mzamin.com/news.php?news=131101","","","","বিনোদন",""
"1728757075-229","https://mzamin.com/category.php?cat=6#gsc.tab=0","ফের বিয়ের পিঁড়িতে সঞ্জয়","https://mzamin.com/news.php?news=131102","ফের বিয়ের পিঁড়িতে সঞ্জয়","","","",""
"1728757075-230","https://mzamin.com/category.php?cat=6#gsc.tab=0","ফের বিয়ের পিঁড়িতে সঞ্জয়","https://mzamin.com/news.php?news=131102","","ফের বিয়ের পিঁড়িতে বলিউড অভিনেতা সঞ্জয় দত্ত! ৬৫ বছর বয়সে ঘরোয়া অনুষ্ঠানে সাত পাকে বাঁধা পড়লেন সঞ্জুবাবা। বিয়ের ১৬ বছর পর তার স্ত্রী মান্যতাকে নিয়েই আবারো ছাদনাতলায় গেলেন অভিনেতা। সমপ্রতি বাড়ি বদল করেছেন সঞ্জয়। আর সেই কারণেই দুর্গাপুজোর আবহে গৃহপ্রবেশ করেছেন। তার বিশ্বাস, নতুন বাড়ির সঙ্গে, ফের সাত পাকে বাঁধা পড়লে সংসার অটুট থাকে।","","",""
"1728757075-231","https://mzamin.com/category.php?cat=6#gsc.tab=0","ফের বিয়ের পিঁড়িতে সঞ্জয়","https://mzamin.com/news.php?news=131102","","","","",""
"1728757075-232","https://mzamin.com/category.php?cat=6#gsc.tab=0","ফের বিয়ের পিঁড়িতে সঞ্জয়","https://mzamin.com/news.php?news=131102","","","","",""
"1728757075-233","https://mzamin.com/category.php?cat=6#gsc.tab=0","ফের বিয়ের পিঁড়িতে সঞ্জয়","https://mzamin.com/news.php?news=131102","","","uploads/news/main/131102_sanjay dutt.webp","",""
"1728757075-234","https://mzamin.com/category.php?cat=6#gsc.tab=0","ফের বিয়ের পিঁড়িতে সঞ্জয়","https://mzamin.com/news.php?news=131102","","","","বিনোদন",""
"1728757077-235","https://mzamin.com/category.php?cat=6#gsc.tab=0","ক্ষুব্ধ শ্রীলেখা","https://mzamin.com/news.php?news=131103","ক্ষুব্ধ শ্রীলেখা","","","",""
"1728757077-236","https://mzamin.com/category.php?cat=6#gsc.tab=0","ক্ষুব্ধ শ্রীলেখা","https://mzamin.com/news.php?news=131103","","কাজের পাশাপাশি সামাজিক যোগাযোগ মাধ্যমেও সরব টলিউডের আলোচিত অভিনেত্রী শ্রীলেখা মিত্র। ইন্ডাস্ট্রিতে ঠোঁটকাটা হিসেবেও তার পরিচিতি রয়েছে। অন্যায় দেখলে কাউকেই ছেড়ে কথা বলেন না এই অভিনেত্রী। কলকাতায় আরজি কর-কাণ্ডসহ একের পর এক ধর্ষণ ও খুনের ঘটনার প্রতিবাদে শুরু থেকেই সরব তিনি। এবার জানা গেল, কলকাতায় আরজি কর-কাণ্ডের প্রতিবাদ হিসেবে পূজা কিংবা কোনো উৎসবে থাকবেন না এই অভিনেত্রী। এমনকি তিনি যে আবাসনে থাকেন, সেখানে পূজার আয়োজন করায় বিরক্ত। ক্ষোভ প্রকাশ করে একটি ভিডিও পোস্ট করে শ্রীলেখা বলেন, আমাদের এখানে পূজা হচ্ছে। আরও বড় করে হচ্ছে। আমি যে বাড়িতে থাকি সেখানে হচ্ছে। যেখানে কুকুর নিয়ে আমার সঙ্গে অসভ্যতামো করেছিল যে লোকজনেরা, এবার সেখানে আরও বড় করে পূজা হচ্ছে। বাড়ির মা-বোনেরা রেপ হচ্ছেন, খুন হচ্ছেন, আর এখানে দুর্গাপূজা হচ্ছে দেখুন। এই লোকজনের সঙ্গে আমি থাকি। হয় আমার মাথা খারাপ, নয় এদের। এদের দেখে লজ্জা লাগে আমার। তিনি লিখেন, কেন যে আমি এখানে ফ্ল্যাটটা কিনতে গেলাম! ভিডিওর ক্যাপশনে তিনি লিখেন, আচ্ছা আমি কি ভিনগ্রহের প্রাণী? কেন বাকিদের মতো হবো না? হলে তো আমারও খানিক সুবিধে হতো, কেন নিজের সুবিধাটুকু বুঝলাম না? সমস্যা আমার নাকি বাকি সমাজের?","","",""
"1728757077-237","https://mzamin.com/category.php?cat=6#gsc.tab=0","ক্ষুব্ধ শ্রীলেখা","https://mzamin.com/news.php?news=131103","","","","",""
"1728757077-238","https://mzamin.com/category.php?cat=6#gsc.tab=0","ক্ষুব্ধ শ্রীলেখা","https://mzamin.com/news.php?news=131103","","","","",""
"1728757077-239","https://mzamin.com/category.php?cat=6#gsc.tab=0","ক্ষুব্ধ শ্রীলেখা","https://mzamin.com/news.php?news=131103","","","uploads/news/main/131103_srilekha-mitra.webp","",""
"1728757077-240","https://mzamin.com/category.php?cat=6#gsc.tab=0","ক্ষুব্ধ শ্রীলেখা","https://mzamin.com/news.php?news=131103","","","","বিনোদন",""
